0,1,2
Leviticus 26:33,ואתכם,467
Leviticus 26:33,אזרה,213
Leviticus 26:33,בגוים,61
Leviticus 26:33,והריקתי,731
Leviticus 26:33,אחריכם,279
Leviticus 26:33,חרב,210
Leviticus 26:33,והיתה,426
Leviticus 26:33,ארצכם,351
Leviticus 26:33,שממה,385
Leviticus 26:33,ועריכם,346
Leviticus 26:33,יהיו,31
Leviticus 26:33,חרבה,215
Leviticus 26:34,אז,8
Leviticus 26:34,תרצה,695
Leviticus 26:34,הארץ,296
Leviticus 26:34,את,401
Leviticus 26:34,שבתתיה,1117
Leviticus 26:34,כל,50
Leviticus 26:34,ימי,60
Leviticus 26:34,השמה,350
Leviticus 26:34,ואתם,447
Leviticus 26:34,בארץ,293
Leviticus 26:34,איביכם,83
Leviticus 26:34,אז,8
Leviticus 26:34,תשבת,1102
Leviticus 26:34,הארץ,296
Leviticus 26:34,והרצת,701
Leviticus 26:34,את,401
Leviticus 26:34,שבתתיה,1117
Leviticus 26:35,כל,50
Leviticus 26:35,ימי,60
Leviticus 26:35,השמה,350
Leviticus 26:35,תשבת,1102
Leviticus 26:35,את,401
Leviticus 26:35,אשר,501
Leviticus 26:35,לא,31
Leviticus 26:35,שבתה,707
Leviticus 26:35,בשבתתיכם,1174
Leviticus 26:35,בשבתכם,764
Leviticus 26:35,עליה,115
Leviticus 26:36,והנשארים,612
Leviticus 26:36,בכם,62
Leviticus 26:36,והבאתי,424
Leviticus 26:36,מרך,260
Leviticus 26:36,בלבבם,76
Leviticus 26:36,בארצת,693
Leviticus 26:36,איביהם,68
Leviticus 26:36,ורדף,290
Leviticus 26:36,אתם,441
Leviticus 26:36,קול,136
Leviticus 26:36,עלה,105
Leviticus 26:36,נדף,134
Leviticus 26:36,ונסו,122
Leviticus 26:36,מנסת,550
Leviticus 26:36,חרב,210
Leviticus 26:36,ונפלו,172
Leviticus 26:36,ואין,67
Leviticus 26:36,רדף,284
Leviticus 26:37,וכשלו,362
Leviticus 26:37,איש,311
Leviticus 26:37,באחיו,27
Leviticus 26:37,כמפני,200
Leviticus 26:37,חרב,210
Leviticus 26:37,ורדף,290
Leviticus 26:37,אין,61
Leviticus 26:37,ולא,37
Leviticus 26:37,תהיה,420
Leviticus 26:37,לכם,90
Leviticus 26:37,תקומה,551
Leviticus 26:37,לפני,170
Leviticus 26:37,איביכם,83
Leviticus 26:38,ואבדתם,453
Leviticus 26:38,בגוים,61
Leviticus 26:38,ואכלה,62
Leviticus 26:38,אתכם,461
Leviticus 26:38,ארץ,291
Leviticus 26:38,איביכם,83
Leviticus 26:39,והנשארים,612
Leviticus 26:39,בכם,62
Leviticus 26:39,ימקו,156
Leviticus 26:39,בעונם,168
Leviticus 26:39,בארצת,693
Leviticus 26:39,איביכם,83
Leviticus 26:39,ואף,87
Leviticus 26:39,בעונת,528
Leviticus 26:39,אבתם,443
Leviticus 26:39,אתם,441
Leviticus 26:39,ימקו,156
Leviticus 26:40,והתודו,427
Leviticus 26:40,את,401
Leviticus 26:40,עונם,166
Leviticus 26:40,ואת,407
Leviticus 26:40,עון,126
Leviticus 26:40,אבתם,443
Leviticus 26:40,במעלם,182
Leviticus 26:40,אשר,501
Leviticus 26:40,מעלו,146
Leviticus 26:40,בי,12
Leviticus 26:40,ואף,87
Leviticus 26:40,אשר,501
Leviticus 26:40,הלכו,61
Leviticus 26:40,עמי,120
Leviticus 26:40,בקרי,312
Leviticus 26:41,אף,81
Leviticus 26:41,אני,61
Leviticus 26:41,אלך,51
Leviticus 26:41,עמם,150
Leviticus 26:41,בקרי,312
Leviticus 26:41,והבאתי,424
Leviticus 26:41,אתם,441
Leviticus 26:41,בארץ,293
Leviticus 26:41,איביהם,68
Leviticus 26:41,או,7
Leviticus 26:41,אז,8
Leviticus 26:41,יכנע,150
Leviticus 26:41,לבבם,74
Leviticus 26:41,הערל,305
Leviticus 26:41,ואז,14
Leviticus 26:41,ירצו,306
Leviticus 26:41,את,401
Leviticus 26:41,עונם,166
Leviticus 26:42,וזכרתי,643
Leviticus 26:42,את,401
Leviticus 26:42,בריתי,622
Leviticus 26:42,יעקוב,188
Leviticus 26:42,ואף,87
Leviticus 26:42,את,401
Leviticus 26:42,בריתי,622
Leviticus 26:42,יצחק,208
Leviticus 26:42,ואף,87
Leviticus 26:42,את,401
Leviticus 26:42,בריתי,622
Leviticus 26:42,אברהם,248
Leviticus 26:42,אזכר,228
Leviticus 26:42,והארץ,302
Leviticus 26:42,אזכר,228
Leviticus 26:43,והארץ,302
Leviticus 26:43,תעזב,479
Leviticus 26:43,מהם,85
Leviticus 26:43,ותרץ,696
Leviticus 26:43,את,401
Leviticus 26:43,שבתתיה,1117
Leviticus 26:43,בהשמה,352
Leviticus 26:43,מהם,85
Leviticus 26:43,והם,51
Leviticus 26:43,ירצו,306
Leviticus 26:43,את,401
Leviticus 26:43,עונם,166
Leviticus 26:43,יען,130
Leviticus 26:43,וביען,138
Leviticus 26:43,במשפטי,441
Leviticus 26:43,מאסו,107
Leviticus 26:43,ואת,407
Leviticus 26:43,חקתי,518
Leviticus 26:43,געלה,108
Leviticus 26:43,נפשם,470
Leviticus 26:44,ואף,87
Leviticus 26:44,גם,43
Leviticus 26:44,זאת,408
Leviticus 26:44,בהיותם,463
Leviticus 26:44,בארץ,293
Leviticus 26:44,איביהם,68
Leviticus 26:44,לא,31
Leviticus 26:44,מאסתים,551
Leviticus 26:44,ולא,37
Leviticus 26:44,געלתים,553
Leviticus 26:44,לכלתם,520
Leviticus 26:44,להפר,315
Leviticus 26:44,בריתי,622
Leviticus 26:44,אתם,441
Leviticus 26:44,כי,30
Leviticus 26:44,אני,61
Leviticus 26:44,יהוה,26
Leviticus 26:44,אלהיהם,91
Leviticus 26:45,וזכרתי,643
Leviticus 26:45,להם,75
Leviticus 26:45,ברית,612
Leviticus 26:45,ראשנים,601
Leviticus 26:45,אשר,501
Leviticus 26:45,הוצאתי,512
Leviticus 26:45,אתם,441
Leviticus 26:45,מארץ,331
Leviticus 26:45,מצרים,380
Leviticus 26:45,לעיני,170
Leviticus 26:45,הגוים,64
Leviticus 26:45,להית,445
Leviticus 26:45,להם,75
Leviticus 26:45,לאלהים,116
Leviticus 26:45,אני,61
Leviticus 26:45,יהוה,26
Leviticus 26:46,אלה,36
Leviticus 26:46,החקים,163
Leviticus 26:46,והמשפטים,490
Leviticus 26:46,והתורת,1017
Leviticus 26:46,אשר,501
Leviticus 26:46,נתן,500
Leviticus 26:46,יהוה,26
Leviticus 26:46,בינו,68
Leviticus 26:46,ובין,68
Leviticus 26:46,בני,62
Leviticus 26:46,ישראל,541
Leviticus 26:46,בהר,207
Leviticus 26:46,סיני,130
Leviticus 26:46,ביד,16
Leviticus 26:46,משה,345
Leviticus 27:1,וידבר,222
Leviticus 27:1,יהוה,26
Leviticus 27:1,אל,31
Leviticus 27:1,משה,345
Leviticus 27:1,לאמר,271
Leviticus 27:2,דבר,206
Leviticus 27:2,אל,31
Leviticus 27:2,בני,62
Leviticus 27:2,ישראל,541
Leviticus 27:2,ואמרת,647
Leviticus 27:2,אלהם,76
Leviticus 27:2,איש,311
Leviticus 27:2,כי,30
Leviticus 27:2,יפלא,121
Leviticus 27:2,נדר,254
Leviticus 27:2,בערכך,312
Leviticus 27:2,נפשת,830
Leviticus 27:2,ליהוה,56
Leviticus 27:3,והיה,26
Leviticus 27:3,ערכך,310
Leviticus 27:3,הזכר,232
Leviticus 27:3,מבן,92
Leviticus 27:3,עשרים,620
Leviticus 27:3,שנה,355
Leviticus 27:3,ועד,80
Leviticus 27:3,בן,52
Leviticus 27:3,ששים,650
Leviticus 27:3,שנה,355
Leviticus 27:3,והיה,26
Leviticus 27:3,ערכך,310
Leviticus 27:3,חמשים,398
Leviticus 27:3,שקל,430
Leviticus 27:3,כסף,160
Leviticus 27:3,בשקל,432
Leviticus 27:3,הקדש,409
Leviticus 27:4,ואם,47
Leviticus 27:4,נקבה,157
Leviticus 27:4,הוא,12
Leviticus 27:4,והיה,26
Leviticus 27:4,ערכך,310
Leviticus 27:4,שלשים,680
Leviticus 27:4,שקל,430
Leviticus 27:5,ואם,47
Leviticus 27:5,מבן,92
Leviticus 27:5,חמש,348
Leviticus 27:5,שנים,400
Leviticus 27:5,ועד,80
Leviticus 27:5,בן,52
Leviticus 27:5,עשרים,620
Leviticus 27:5,שנה,355
Leviticus 27:5,והיה,26
Leviticus 27:5,ערכך,310
Leviticus 27:5,הזכר,232
Leviticus 27:5,עשרים,620
Leviticus 27:5,שקלים,480
Leviticus 27:5,ולנקבה,193
Leviticus 27:5,עשרת,970
Leviticus 27:5,שקלים,480
Leviticus 27:6,ואם,47
Leviticus 27:6,מבן,92
Leviticus 27:6,חדש,312
Leviticus 27:6,ועד,80
Leviticus 27:6,בן,52
Leviticus 27:6,חמש,348
Leviticus 27:6,שנים,400
Leviticus 27:6,והיה,26
Leviticus 27:6,ערכך,310
Leviticus 27:6,הזכר,232
Leviticus 27:6,חמשה,353
Leviticus 27:6,שקלים,480
Leviticus 27:6,כסף,160
Leviticus 27:6,ולנקבה,193
Leviticus 27:6,ערכך,310
Leviticus 27:6,שלשת,1030
Leviticus 27:6,שקלים,480
Leviticus 27:6,כסף,160
Leviticus 27:7,ואם,47
Leviticus 27:7,מבן,92
Leviticus 27:7,ששים,650
Leviticus 27:7,שנה,355
Leviticus 27:7,ומעלה,151
Leviticus 27:7,אם,41
Leviticus 27:7,זכר,227
Leviticus 27:7,והיה,26
Leviticus 27:7,ערכך,310
Leviticus 27:7,חמשה,353
Leviticus 27:7,עשר,570
Leviticus 27:7,שקל,430
Leviticus 27:7,ולנקבה,193
Leviticus 27:7,עשרה,575
Leviticus 27:7,שקלים,480
Leviticus 27:8,ואם,47
Leviticus 27:8,מך,60
Leviticus 27:8,הוא,12
Leviticus 27:8,מערכך,350
Leviticus 27:8,והעמידו,141
Leviticus 27:8,לפני,170
Leviticus 27:8,הכהן,80
Leviticus 27:8,והעריך,311
Leviticus 27:8,אתו,407
Leviticus 27:8,הכהן,80
Leviticus 27:8,על,100
Leviticus 27:8,פי,90
Leviticus 27:8,אשר,501
Leviticus 27:8,תשיג,713
Leviticus 27:8,יד,14
Leviticus 27:8,הנדר,259
Leviticus 27:8,יעריכנו,366
Leviticus 27:8,הכהן,80
Leviticus 27:9,ואם,47
Leviticus 27:9,בהמה,52
Leviticus 27:9,אשר,501
Leviticus 27:9,יקריבו,328
Leviticus 27:9,ממנה,135
Leviticus 27:9,קרבן,352
Leviticus 27:9,ליהוה,56
Leviticus 27:9,כל,50
Leviticus 27:9,אשר,501
Leviticus 27:9,יתן,460
Leviticus 27:9,ממנו,136
Leviticus 27:9,ליהוה,56
Leviticus 27:9,יהיה,30
Leviticus 27:9,קדש,404
Leviticus 27:10,לא,31
Leviticus 27:10,יחליפנו,194
Leviticus 27:10,ולא,37
Leviticus 27:10,ימיר,260
Leviticus 27:10,אתו,407
Leviticus 27:10,טוב,17
Leviticus 27:10,ברע,272
Leviticus 27:10,או,7
Leviticus 27:10,רע,270
Leviticus 27:10,בטוב,19
Leviticus 27:10,ואם,47
Leviticus 27:10,המר,245
Leviticus 27:10,ימיר,260
Leviticus 27:10,בהמה,52
Leviticus 27:10,בבהמה,54
Leviticus 27:10,והיה,26
Leviticus 27:10,הוא,12
Leviticus 27:10,ותמורתו,1058
Leviticus 27:10,יהיה,30
Leviticus 27:10,קדש,404
Leviticus 27:11,ואם,47
Leviticus 27:11,כל,50
Leviticus 27:11,בהמה,52
Leviticus 27:11,טמאה,55
Leviticus 27:11,אשר,501
Leviticus 27:11,לא,31
Leviticus 27:11,יקריבו,328
Leviticus 27:11,ממנה,135
Leviticus 27:11,קרבן,352
Leviticus 27:11,ליהוה,56
Leviticus 27:11,והעמיד,135
Leviticus 27:11,את,401
Leviticus 27:11,הבהמה,57
Leviticus 27:11,לפני,170
Leviticus 27:11,הכהן,80
Leviticus 27:12,והעריך,311
Leviticus 27:12,הכהן,80
Leviticus 27:12,אתה,406
Leviticus 27:12,בין,62
Leviticus 27:12,טוב,17
Leviticus 27:12,ובין,68
Leviticus 27:12,רע,270
Leviticus 27:12,כערכך,330
Leviticus 27:12,הכהן,80
Leviticus 27:12,כן,70
Leviticus 27:12,יהיה,30
Leviticus 27:13,ואם,47
Leviticus 27:13,גאל,34
Leviticus 27:13,יגאלנה,99
Leviticus 27:13,ויסף,156
Leviticus 27:13,חמישתו,764
Leviticus 27:13,על,100
Leviticus 27:13,ערכך,310
Leviticus 27:14,ואיש,317
Leviticus 27:14,כי,30
Leviticus 27:14,יקדש,414
Leviticus 27:14,את,401
Leviticus 27:14,ביתו,418
Leviticus 27:14,קדש,404
Leviticus 27:14,ליהוה,56
Leviticus 27:14,והעריכו,317
Leviticus 27:14,הכהן,80
Leviticus 27:14,בין,62
Leviticus 27:14,טוב,17
Leviticus 27:14,ובין,68
Leviticus 27:14,רע,270
Leviticus 27:14,כאשר,521
Leviticus 27:14,יעריך,310
Leviticus 27:14,אתו,407
Leviticus 27:14,הכהן,80
Leviticus 27:14,כן,70
Leviticus 27:14,יקום,156
Leviticus 27:15,ואם,47
Leviticus 27:15,המקדיש,459
Leviticus 27:15,יגאל,44
Leviticus 27:15,את,401
Leviticus 27:15,ביתו,418
Leviticus 27:15,ויסף,156
Leviticus 27:15,חמישית,768
Leviticus 27:15,כסף,160
Leviticus 27:15,ערכך,310
Leviticus 27:15,עליו,116
Leviticus 27:15,והיה,26
Leviticus 27:15,לו,36
Leviticus 27:16,ואם,47
Leviticus 27:16,משדה,349
Leviticus 27:16,אחזתו,422
Leviticus 27:16,יקדיש,424
Leviticus 27:16,איש,311
Leviticus 27:16,ליהוה,56
Leviticus 27:16,והיה,26
Leviticus 27:16,ערכך,310
Leviticus 27:16,לפי,120
Leviticus 27:16,זרעו,283
Leviticus 27:16,זרע,277
Leviticus 27:16,חמר,248
Leviticus 27:16,שערים,620
Leviticus 27:16,בחמשים,400
Leviticus 27:16,שקל,430
Leviticus 27:16,כסף,160
Leviticus 27:17,אם,41
Leviticus 27:17,משנת,790
Leviticus 27:17,היבל,47
Leviticus 27:17,יקדיש,424
Leviticus 27:17,שדהו,315
Leviticus 27:17,כערכך,330
Leviticus 27:17,יקום,156
Leviticus 27:18,ואם,47
Leviticus 27:18,אחר,209
Leviticus 27:18,היבל,47
Leviticus 27:18,יקדיש,424
Leviticus 27:18,שדהו,315
Leviticus 27:18,וחשב,316
Leviticus 27:18,לו,36
Leviticus 27:18,הכהן,80
Leviticus 27:18,את,401
Leviticus 27:18,הכסף,165
Leviticus 27:18,על,100
Leviticus 27:18,פי,90
Leviticus 27:18,השנים,405
Leviticus 27:18,הנותרת,1061
Leviticus 27:18,עד,74
Leviticus 27:18,שנת,750
Leviticus 27:18,היבל,47
Leviticus 27:18,ונגרע,329
Leviticus 27:18,מערכך,350
Leviticus 27:19,ואם,47
Leviticus 27:19,גאל,34
Leviticus 27:19,יגאל,44
Leviticus 27:19,את,401
Leviticus 27:19,השדה,314
Leviticus 27:19,המקדיש,459
Leviticus 27:19,אתו,407
Leviticus 27:19,ויסף,156
Leviticus 27:19,חמשית,758
Leviticus 27:19,כסף,160
Leviticus 27:19,ערכך,310
Leviticus 27:19,עליו,116
Leviticus 27:19,וקם,146
Leviticus 27:19,לו,36
Leviticus 27:20,ואם,47
Leviticus 27:20,לא,31
Leviticus 27:20,יגאל,44
Leviticus 27:20,את,401
Leviticus 27:20,השדה,314
Leviticus 27:20,ואם,47
Leviticus 27:20,מכר,260
Leviticus 27:20,את,401
Leviticus 27:20,השדה,314
Leviticus 27:20,לאיש,341
Leviticus 27:20,אחר,209
Leviticus 27:20,לא,31
Leviticus 27:20,יגאל,44
Leviticus 27:20,עוד,80
Leviticus 27:21,והיה,26
Leviticus 27:21,השדה,314
Leviticus 27:21,בצאתו,499
Leviticus 27:21,ביבל,44
Leviticus 27:21,קדש,404
Leviticus 27:21,ליהוה,56
Leviticus 27:21,כשדה,329
Leviticus 27:21,החרם,253
Leviticus 27:21,לכהן,105
Leviticus 27:21,תהיה,420
Leviticus 27:21,אחזתו,422
Leviticus 27:22,ואם,47
Leviticus 27:22,את,401
Leviticus 27:22,שדה,309
Leviticus 27:22,מקנתו,596
Leviticus 27:22,אשר,501
Leviticus 27:22,לא,31
Leviticus 27:22,משדה,349
Leviticus 27:22,אחזתו,422
Leviticus 27:22,יקדיש,424
Leviticus 27:22,ליהוה,56
Leviticus 27:23,וחשב,316
Leviticus 27:23,לו,36
Leviticus 27:23,הכהן,80
Leviticus 27:23,את,401
Leviticus 27:23,מכסת,520
Leviticus 27:23,הערכך,315
Leviticus 27:23,עד,74
Leviticus 27:23,שנת,750
Leviticus 27:23,היבל,47
Leviticus 27:23,ונתן,506
Leviticus 27:23,את,401
Leviticus 27:23,הערכך,315
Leviticus 27:23,ביום,58
Leviticus 27:23,ההוא,17
Leviticus 27:23,קדש,404
Leviticus 27:23,ליהוה,56
Leviticus 27:24,בשנת,752
Leviticus 27:24,היובל,53
Leviticus 27:24,ישוב,318
Leviticus 27:24,השדה,314
Leviticus 27:24,לאשר,531
Leviticus 27:24,קנהו,161
Leviticus 27:24,מאתו,447
Leviticus 27:24,לאשר,531
Leviticus 27:24,לו,36
Leviticus 27:24,אחזת,416
Leviticus 27:24,הארץ,296
Leviticus 27:25,וכל,56
Leviticus 27:25,ערכך,310
Leviticus 27:25,יהיה,30
Leviticus 27:25,בשקל,432
Leviticus 27:25,הקדש,409
Leviticus 27:25,עשרים,620
Leviticus 27:25,גרה,208
Leviticus 27:25,יהיה,30
Leviticus 27:25,השקל,435
Leviticus 27:26,אך,21
Leviticus 27:26,בכור,228
Leviticus 27:26,אשר,501
Leviticus 27:26,יבכר,232
Leviticus 27:26,ליהוה,56
Leviticus 27:26,בבהמה,54
Leviticus 27:26,לא,31
Leviticus 27:26,יקדיש,424
Leviticus 27:26,איש,311
Leviticus 27:26,אתו,407
Leviticus 27:26,אם,41
Leviticus 27:26,שור,506
Leviticus 27:26,אם,41
Leviticus 27:26,שה,305
Leviticus 27:26,ליהוה,56
Leviticus 27:26,הוא,12
Leviticus 27:27,ואם,47
Leviticus 27:27,בבהמה,54
Leviticus 27:27,הטמאה,60
Leviticus 27:27,ופדה,95
Leviticus 27:27,בערכך,312
Leviticus 27:27,ויסף,156
Leviticus 27:27,חמשתו,754
Leviticus 27:27,עליו,116
Leviticus 27:27,ואם,47
Leviticus 27:27,לא,31
Leviticus 27:27,יגאל,44
Leviticus 27:27,ונמכר,316
Leviticus 27:27,בערכך,312
Leviticus 27:28,אך,21
Leviticus 27:28,כל,50
Leviticus 27:28,חרם,248
Leviticus 27:28,אשר,501
Leviticus 27:28,יחרם,258
Leviticus 27:28,איש,311
Leviticus 27:28,ליהוה,56
Leviticus 27:28,מכל,90
Leviticus 27:28,אשר,501
Leviticus 27:28,לו,36
Leviticus 27:28,מאדם,85
Leviticus 27:28,ובהמה,58
Leviticus 27:28,ומשדה,355
Leviticus 27:28,אחזתו,422
Leviticus 27:28,לא,31
Leviticus 27:28,ימכר,270
Leviticus 27:28,ולא,37
Leviticus 27:28,יגאל,44
Leviticus 27:28,כל,50
Leviticus 27:28,חרם,248
Leviticus 27:28,קדש,404
Leviticus 27:28,קדשים,454
Leviticus 27:28,הוא,12
Leviticus 27:28,ליהוה,56
Leviticus 27:29,כל,50
Leviticus 27:29,חרם,248
Leviticus 27:29,אשר,501
Leviticus 27:29,יחרם,258
Leviticus 27:29,מן,90
Leviticus 27:29,האדם,50
Leviticus 27:29,לא,31
Leviticus 27:29,יפדה,99
Leviticus 27:29,מות,446
Leviticus 27:29,יומת,456
Leviticus 27:30,וכל,56
Leviticus 27:30,מעשר,610
Leviticus 27:30,הארץ,296
Leviticus 27:30,מזרע,317
Leviticus 27:30,הארץ,296
Leviticus 27:30,מפרי,330
Leviticus 27:30,העץ,165
Leviticus 27:30,ליהוה,56
Leviticus 27:30,הוא,12
Leviticus 27:30,קדש,404
Leviticus 27:30,ליהוה,56
Leviticus 27:31,ואם,47
Leviticus 27:31,גאל,34
Leviticus 27:31,יגאל,44
Leviticus 27:31,איש,311
Leviticus 27:31,ממעשרו,656
Leviticus 27:31,חמשיתו,764
Leviticus 27:31,יסף,150
Leviticus 27:31,עליו,116
Leviticus 27:32,וכל,56
Leviticus 27:32,מעשר,610
Leviticus 27:32,בקר,302
Leviticus 27:32,וצאן,147
Leviticus 27:32,כל,50
Leviticus 27:32,אשר,501
Leviticus 27:32,יעבר,282
Leviticus 27:32,תחת,808
Leviticus 27:32,השבט,316
Leviticus 27:32,העשירי,595
Leviticus 27:32,יהיה,30
Leviticus 27:32,קדש,404
Leviticus 27:32,ליהוה,56
Leviticus 27:33,לא,31
Leviticus 27:33,יבקר,312
Leviticus 27:33,בין,62
Leviticus 27:33,טוב,17
Leviticus 27:33,לרע,300
Leviticus 27:33,ולא,37
Leviticus 27:33,ימירנו,316
Leviticus 27:33,ואם,47
Leviticus 27:33,המר,245
Leviticus 27:33,ימירנו,316
Leviticus 27:33,והיה,26
Leviticus 27:33,הוא,12
Leviticus 27:33,ותמורתו,1058
Leviticus 27:33,יהיה,30
Leviticus 27:33,קדש,404
Leviticus 27:33,לא,31
Leviticus 27:33,יגאל,44
Leviticus 27:34,אלה,36
Leviticus 27:34,המצות,541
Leviticus 27:34,אשר,501
Leviticus 27:34,צוה,101
Leviticus 27:34,יהוה,26
Leviticus 27:34,את,401
Leviticus 27:34,משה,345
Leviticus 27:34,אל,31
Leviticus 27:34,בני,62
Leviticus 27:34,ישראל,541
Leviticus 27:34,בהר,207
Leviticus 27:34,סיני,130
Numbers 1:1,וידבר,222
Numbers 1:1,יהוה,26
Numbers 1:1,אל,31
Numbers 1:1,משה,345
Numbers 1:1,במדבר,248
Numbers 1:1,סיני,130
Numbers 1:1,באהל,38
Numbers 1:1,מועד,120
Numbers 1:1,באחד,15
Numbers 1:1,לחדש,342
Numbers 1:1,השני,365
Numbers 1:1,בשנה,357
Numbers 1:1,השנית,765
Numbers 1:1,לצאתם,561
Numbers 1:1,מארץ,331
Numbers 1:1,מצרים,380
Numbers 1:1,לאמר,271
Numbers 1:2,שאו,307
Numbers 1:2,את,401
Numbers 1:2,ראש,501
Numbers 1:2,כל,50
Numbers 1:2,עדת,474
Numbers 1:2,בני,62
Numbers 1:2,ישראל,541
Numbers 1:2,למשפחתם,898
Numbers 1:2,לבית,442
Numbers 1:2,אבתם,443
Numbers 1:2,במספר,382
Numbers 1:2,שמות,746
Numbers 1:2,כל,50
Numbers 1:2,זכר,227
Numbers 1:2,לגלגלתם,536
Numbers 1:3,מבן,92
Numbers 1:3,עשרים,620
Numbers 1:3,שנה,355
Numbers 1:3,ומעלה,151
Numbers 1:3,כל,50
Numbers 1:3,יצא,101
Numbers 1:3,צבא,93
Numbers 1:3,בישראל,543
Numbers 1:3,תפקדו,590
Numbers 1:3,אתם,441
Numbers 1:3,לצבאתם,563
Numbers 1:3,אתה,406
Numbers 1:3,ואהרן,262
Numbers 1:4,ואתכם,467
Numbers 1:4,יהיו,31
Numbers 1:4,איש,311
Numbers 1:4,איש,311
Numbers 1:4,למטה,84
Numbers 1:4,איש,311
Numbers 1:4,ראש,501
Numbers 1:4,לבית,442
Numbers 1:4,אבתיו,419
Numbers 1:4,הוא,12
Numbers 1:5,ואלה,42
Numbers 1:5,שמות,746
Numbers 1:5,האנשים,406
Numbers 1:5,אשר,501
Numbers 1:5,יעמדו,130
Numbers 1:5,אתכם,461
Numbers 1:5,לראובן,289
Numbers 1:5,אליצור,337
Numbers 1:5,בן,52
Numbers 1:5,שדיאור,521
Numbers 1:6,לשמעון,496
Numbers 1:6,שלמיאל,411
Numbers 1:6,בן,52
Numbers 1:6,צורישדי,620
Numbers 1:7,ליהודה,60
Numbers 1:7,נחשון,414
Numbers 1:7,בן,52
Numbers 1:7,עמינדב,176
Numbers 1:8,ליששכר,860
Numbers 1:8,נתנאל,531
Numbers 1:8,בן,52
Numbers 1:8,צוער,366
Numbers 1:9,לזבולן,125
Numbers 1:9,אליאב,44
Numbers 1:9,בן,52
Numbers 1:9,חלן,88
Numbers 1:10,לבני,92
Numbers 1:10,יוסף,156
Numbers 1:10,לאפרים,361
Numbers 1:10,אלישמע,451
Numbers 1:10,בן,52
Numbers 1:10,עמיהוד,135
Numbers 1:10,למנשה,425
Numbers 1:10,גמליאל,114
Numbers 1:10,בן,52
Numbers 1:10,פדהצור,385
Numbers 1:11,לבנימן,182
Numbers 1:11,אבידן,67
Numbers 1:11,בן,52
Numbers 1:11,גדעני,137
Numbers 1:12,לדן,84
Numbers 1:12,אחיעזר,296
Numbers 1:12,בן,52
Numbers 1:12,עמישדי,434
Numbers 1:13,לאשר,531
Numbers 1:13,פגעיאל,194
Numbers 1:13,בן,52
Numbers 1:13,עכרן,340
Numbers 1:14,לגד,37
Numbers 1:14,אליסף,181
Numbers 1:14,בן,52
Numbers 1:14,דעואל,111
Numbers 1:15,לנפתלי,600
Numbers 1:15,אחירע,289
Numbers 1:15,בן,52
Numbers 1:15,עינן,180
Numbers 1:16,אלה,36
Numbers 1:16,קריאי,321
Numbers 1:16,קרואי,317
Numbers 1:16,העדה,84
Numbers 1:16,נשיאי,371
Numbers 1:16,מטות,455
Numbers 1:16,אבותם,449
Numbers 1:16,ראשי,511
Numbers 1:16,אלפי,121
Numbers 1:16,ישראל,541
Numbers 1:16,הם,45
Numbers 1:17,ויקח,124
Numbers 1:17,משה,345
Numbers 1:17,ואהרן,262
Numbers 1:17,את,401
Numbers 1:17,האנשים,406
Numbers 1:17,האלה,41
Numbers 1:17,אשר,501
Numbers 1:17,נקבו,158
Numbers 1:17,בשמות,748
Numbers 1:18,ואת,407
Numbers 1:18,כל,50
Numbers 1:18,העדה,84
Numbers 1:18,הקהילו,156
Numbers 1:18,באחד,15
Numbers 1:18,לחדש,342
Numbers 1:18,השני,365
Numbers 1:18,ויתילדו,466
Numbers 1:18,על,100
Numbers 1:18,משפחתם,868
Numbers 1:18,לבית,442
Numbers 1:18,אבתם,443
Numbers 1:18,במספר,382
Numbers 1:18,שמות,746
Numbers 1:18,מבן,92
Numbers 1:18,עשרים,620
Numbers 1:18,שנה,355
Numbers 1:18,ומעלה,151
Numbers 1:18,לגלגלתם,536
Numbers 1:19,כאשר,521
Numbers 1:19,צוה,101
Numbers 1:19,יהוה,26
Numbers 1:19,את,401
Numbers 1:19,משה,345
Numbers 1:19,ויפקדם,240
Numbers 1:19,במדבר,248
Numbers 1:19,סיני,130
Numbers 1:20,ויהיו,37
Numbers 1:20,בני,62
Numbers 1:20,ראובן,259
Numbers 1:20,בכר,222
Numbers 1:20,ישראל,541
Numbers 1:20,תולדתם,880
Numbers 1:20,למשפחתם,898
Numbers 1:20,לבית,442
Numbers 1:20,אבתם,443
Numbers 1:20,במספר,382
Numbers 1:20,שמות,746
Numbers 1:20,לגלגלתם,536
Numbers 1:20,כל,50
Numbers 1:20,זכר,227
Numbers 1:20,מבן,92
Numbers 1:20,עשרים,620
Numbers 1:20,שנה,355
Numbers 1:20,ומעלה,151
Numbers 1:20,כל,50
Numbers 1:20,יצא,101
Numbers 1:20,צבא,93
Numbers 1:21,פקדיהם,239
Numbers 1:21,למטה,84
Numbers 1:21,ראובן,259
Numbers 1:21,ששה,605
Numbers 1:21,וארבעים,329
Numbers 1:21,אלף,111
Numbers 1:21,וחמש,354
Numbers 1:21,מאות,447
Numbers 1:22,לבני,92
Numbers 1:22,שמעון,466
Numbers 1:22,תולדתם,880
Numbers 1:22,למשפחתם,898
Numbers 1:22,לבית,442
Numbers 1:22,אבתם,443
Numbers 1:22,פקדיו,200
Numbers 1:22,במספר,382
Numbers 1:22,שמות,746
